station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SBA,2025-06-24 02:53,-119.8436,34.4261,3.00,57.00,55.00,93.01,150.00,5.00,0.00,29.93,1013.60,9.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,57.00,KSBA 240953Z AUTO 15005KT 9SM OVC006 14/13 A2993 RMK AO2 SLP136 T01390128 $,null
SBA,2025-06-24 03:53,-119.8436,34.4261,3.00,57.00,55.00,93.01,150.00,5.00,0.00,29.95,1014.10,5.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,57.00,KSBA 241053Z AUTO 15005KT 5SM BR OVC004 14/13 A2995 RMK AO2 SLP141 T01390128 $,null
SBA,2025-06-24 04:53,-119.8436,34.4261,3.00,56.00,55.00,96.44,130.00,5.00,0.00,29.95,1014.10,4.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,56.00,KSBA 241153Z AUTO 13005KT 4SM BR OVC003 13/13 A2995 RMK AO2 SLP141 T01330128 10144 20133 51005 $,null
SBA,2025-06-24 05:53,-119.8436,34.4261,3.00,56.00,54.00,92.98,160.00,4.00,0.00,29.97,1014.90,5.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,56.00,KSBA 241253Z 16004KT 5SM BR OVC004 13/12 A2997 RMK AO2 SLP149 T01330122 $,null
SBA,2025-06-24 06:53,-119.8436,34.4261,3.00,57.00,55.00,93.01,50.00,3.00,0.00,29.99,1015.60,3.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,57.00,KSBA 241353Z 05003KT 3SM BR OVC004 14/13 A2999 RMK AO2 SLP156 T01390128 $,null
SBA,2025-06-24 07:53,-119.8436,34.4261,3.00,58.00,55.00,89.73,70.00,3.00,0.00,30.00,1016.00,5.00,null,OVC,null,null,null,700.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 241453Z 07003KT 5SM BR OVC007 14/13 A3000 RMK AO2 SLP160 T01440128 51019 $,null
SBA,2025-06-24 08:53,-119.8436,34.4261,3.00,60.00,55.00,83.54,50.00,4.00,0.00,30.02,1016.30,10.00,null,OVC,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 241553Z 05004KT 10SM OVC015 16/13 A3002 RMK AO2 SLP163 T01560128,null
SBA,2025-06-24 09:53,-119.8436,34.4261,3.00,61.00,56.00,83.60,250.00,4.00,0.00,30.02,1016.60,9.00,null,OVC,null,null,null,1600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 241653Z 25004KT 9SM OVC016 16/13 A3002 RMK AO2 SLP166 T01610133,null
SBA,2025-06-24 10:53,-119.8436,34.4261,3.00,64.00,57.00,77.99,250.00,5.00,0.00,30.02,1016.60,10.00,null,FEW,OVC,null,null,1200.00,2300.00,null,null,null,null,null,null,null,null,null,64.00,KSBA 241753Z 25005KT 10SM FEW012 OVC023 18/14 A3002 RMK AO2 SLP166 T01780139 10178 20133 51006,null
SBA,2025-06-24 11:53,-119.8436,34.4261,3.00,65.00,57.00,75.32,220.00,6.00,0.00,30.02,1016.60,10.00,null,FEW,OVC,null,null,1200.00,2300.00,null,null,null,null,null,null,null,null,null,65.00,KSBA 241853Z 22006KT 10SM FEW012 OVC023 18/14 A3002 RMK AO2 SLP166 T01830139,null
SBA,2025-06-24 12:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,270.00,9.00,0.00,30.03,1016.70,10.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 241953Z 27009KT 10SM OVC024 18/13 A3003 RMK AO2 SLP167 T01780133,null
SBA,2025-06-24 13:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,260.00,5.00,0.00,30.01,1016.30,10.00,null,OVC,null,null,null,2300.00,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 242053Z 26005KT 10SM OVC023 18/13 A3001 RMK AO2 SLP163 T01780133 58003,null
SBA,2025-06-24 14:53,-119.8436,34.4261,3.00,66.00,56.00,70.16,230.00,7.00,0.00,30.00,1015.80,9.00,null,OVC,null,null,null,2400.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 242153Z 23007KT 9SM OVC024 19/13 A3000 RMK AO2 SLP158 T01890133,null
SBA,2025-06-24 15:53,-119.8436,34.4261,3.00,67.00,56.00,67.78,250.00,9.00,0.00,29.98,1015.30,9.00,null,SCT,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 242253Z 25009KT 9SM SCT025 19/13 A2998 RMK AO2 SLP153 T01940133,null
SBA,2025-06-24 16:53,-119.8436,34.4261,3.00,66.00,56.00,70.16,270.00,10.00,0.00,29.97,1014.70,10.00,null,FEW,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 242353Z 27010KT 10SM FEW025 19/13 A2997 RMK AO2 SLP147 T01890133 10194 20172 58016,null
SBA,2025-06-24 17:53,-119.8436,34.4261,3.00,65.00,56.00,72.64,260.00,9.00,0.00,29.96,1014.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 250053Z 26009KT 10SM CLR 18/13 A2996 RMK AO2 SLP144 T01830133,null
SBA,2025-06-24 18:53,-119.8436,34.4261,3.00,64.00,55.00,72.54,260.00,9.00,0.00,29.96,1014.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 250153Z 26009KT 10SM CLR 18/13 A2996 RMK AO2 SLP143 T01780128,null
SBA,2025-06-24 19:53,-119.8436,34.4261,3.00,62.00,54.00,75.03,270.00,5.00,0.00,29.96,1014.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,62.00,KSBA 250253Z 27005KT 10SM CLR 17/12 A2996 RMK AO2 SLP144 T01670122 55003,null
SBA,2025-06-24 20:53,-119.8436,34.4261,3.00,61.00,55.00,80.62,0.00,0.00,0.00,29.96,1014.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 250353Z 00000KT 10SM CLR 16/13 A2996 RMK AO2 SLP145 T01610128,null
SBA,2025-06-24 21:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,130.00,3.00,0.00,29.98,1015.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 250453Z 13003KT 10SM CLR 16/13 A2998 RMK AO2 SLP151 T01560133,null
SBA,2025-06-24 22:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,90.00,6.00,0.00,29.98,1015.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 250553Z 09006KT 10SM CLR 16/13 A2998 RMK AO2 SLP152 T01560133 10194 20150 51007,null
SBA,2025-06-24 23:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,80.00,4.00,0.00,29.98,1015.10,10.00,null,FEW,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 250653Z AUTO 08004KT 10SM FEW009 15/13 A2998 RMK AO2 SLP151 T01500133,null
SBA,2025-06-25 00:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,70.00,4.00,0.00,29.97,1014.90,10.00,null,BKN,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 250753Z AUTO 07004KT 10SM BKN008 15/13 A2997 RMK AO2 SLP149 T01500133 401940133,null
SBA,2025-06-25 01:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,90.00,5.00,0.00,29.96,1014.50,10.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 250853Z AUTO 09005KT 10SM OVC007 15/13 A2996 RMK AO2 SLP145 T01500133 58006,null
SBA,2025-06-25 02:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,100.00,5.00,0.00,29.96,1014.60,9.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 250953Z AUTO 10005KT 9SM OVC006 15/13 A2996 RMK AO2 SLP146 T01500133,null
SBA,2025-06-25 03:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,120.00,5.00,0.00,29.97,1014.70,9.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 251053Z AUTO 12005KT 9SM OVC006 15/14 A2997 RMK AO2 SLP147 T01500139,null
SBA,2025-06-25 04:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,110.00,4.00,0.00,29.97,1014.70,8.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 251153Z AUTO 11004KT 8SM OVC005 15/14 A2997 RMK AO2 SLP147 T01500139 10156 20144 51002,null
SBA,2025-06-25 05:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,80.00,4.00,0.00,29.98,1015.10,5.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 251253Z COR 08004KT 5SM OVC005 15/13 A2998 RMK AO2 SLP151 T01500133,null
SBA,2025-06-25 06:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,40.00,4.00,0.00,29.99,1015.60,6.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 251353Z 04004KT 6SM BR OVC005 15/13 A2999 RMK AO2 SLP156 T01500133,null
SBA,2025-06-25 07:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,0.00,0.00,0.00,30.01,1016.10,8.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 251453Z 00000KT 8SM OVC006 15/14 A3001 RMK AO2 SLP161 T01500139 53013 $,null
SBA,2025-06-25 08:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,0.00,0.00,0.00,30.01,1016.30,6.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 251553Z 00000KT 6SM BR OVC005 16/14 A3001 RMK AO2 SLP163 T01560139 $,null
SBA,2025-06-25 09:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,140.00,4.00,0.00,30.02,1016.40,6.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 251653Z 14004KT 6SM BR OVC005 16/14 A3002 RMK AO2 SLP164 T01560139 $,null
SBA,2025-06-25 10:53,-119.8436,34.4261,3.00,62.00,57.00,83.67,170.00,5.00,0.00,30.02,1016.50,6.00,null,BKN,OVC,null,null,800.00,1100.00,null,null,HZ,null,null,null,null,null,null,62.00,KSBA 251753Z 17005KT 6SM HZ BKN008 OVC011 17/14 A3002 RMK AO2 SLP165 T01670139 10167 20144 51004 $,null
SBA,2025-06-25 11:53,-119.8436,34.4261,3.00,64.00,58.00,80.85,190.00,6.00,0.00,30.01,1016.20,6.00,null,BKN,OVC,null,null,800.00,1500.00,null,null,HZ,null,null,null,null,null,null,64.00,KSBA 251853Z 19006KT 6SM HZ BKN008 OVC015 18/14 A3001 RMK AO2 SLP162 T01780144 $,null
SBA,2025-06-25 12:53,-119.8436,34.4261,3.00,66.00,58.00,75.41,220.00,5.00,0.00,30.00,1016.00,6.00,null,BKN,OVC,null,null,800.00,1500.00,null,null,HZ,null,null,null,null,null,null,66.00,KSBA 251953Z 22005KT 6SM HZ BKN008 OVC015 19/14 A3000 RMK AO2 SLP160 T01890144 $,null
SBA,2025-06-25 13:27,-119.8436,34.4261,3.00,66.00,57.00,72.74,null,6.00,0.00,29.99,null,10.00,null,BKN,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 252027Z VRB06KT 10SM BKN015 19/14 A2999 RMK AO2 T01890139 $,null
SBA,2025-06-25 13:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,210.00,7.00,0.00,29.99,1015.30,10.00,null,SCT,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 252053Z 21007KT 10SM SCT015 19/14 A2999 RMK AO2 SLP153 T01940144 58011 $,null
SBA,2025-06-25 14:53,-119.8436,34.4261,3.00,67.00,57.00,70.27,240.00,10.00,0.00,29.97,1014.80,10.00,null,SCT,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 252153Z 24010KT 10SM SCT015 19/14 A2997 RMK AO2 SLP148 T01940139 $,null
SBA,2025-06-25 15:53,-119.8436,34.4261,3.00,67.00,57.00,70.27,260.00,12.00,0.00,29.95,1014.10,10.00,19.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 252253Z 26012G19KT 10SM CLR 19/14 A2995 RMK AO2 SLP141 T01940139 $,null
SBA,2025-06-25 16:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,260.00,14.00,0.00,29.94,1013.60,10.00,null,SCT,null,null,null,1000.00,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 252353Z 26014KT 10SM SCT010 18/13 A2994 RMK AO2 SLP136 T01780133 10206 20167 56017 $,null
SBA,2025-06-25 17:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,240.00,9.00,0.00,29.92,1013.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 260053Z 24009KT 10SM CLR 18/13 A2992 RMK AO2 SLP130 T01780133 $,null
SBA,2025-06-25 18:53,-119.8436,34.4261,3.00,64.00,56.00,75.22,0.00,0.00,0.00,29.90,1012.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,64.00,KSBA 260153Z 00000KT 10SM CLR 18/13 A2990 RMK AO2 SLP124 T01780133 $,null
SBA,2025-06-25 19:53,-119.8436,34.4261,3.00,61.00,56.00,83.60,140.00,5.00,0.00,29.89,1012.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 260253Z 14005KT 10SM CLR 16/13 A2989 RMK AO2 SLP122 T01610133 56014 $,null
SBA,2025-06-25 20:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,100.00,5.00,0.00,29.89,1012.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 260353Z 10005KT 10SM CLR 16/13 A2989 RMK AO2 SLP120 T01560133 $,null
SBA,2025-06-25 21:53,-119.8436,34.4261,3.00,60.00,56.00,86.62,100.00,9.00,0.00,29.89,1012.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 260453Z 10009KT 10SM CLR 16/13 A2989 RMK AO2 SLP120 T01560133 $,null
SBA,2025-06-25 22:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,80.00,7.00,0.00,29.90,1012.50,9.00,null,SCT,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260553Z 08007KT 9SM SCT008 15/13 A2990 RMK AO2 SLP125 T01500133 10183 20150 53002 $,null
SBA,2025-06-25 23:04,-119.8436,34.4261,3.00,59.00,56.00,89.77,90.00,5.00,0.00,29.90,null,9.00,null,BKN,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260604Z AUTO 09005KT 9SM BKN007 15/13 A2990 RMK AO2 T01500133 $,null
SBA,2025-06-25 23:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,90.00,8.00,0.00,29.90,1012.60,8.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260653Z AUTO 09008KT 8SM OVC006 15/14 A2990 RMK AO2 SLP126 T01500139 $,null
SBA,2025-06-26 00:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,90.00,7.00,0.00,29.92,1013.00,9.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260753Z AUTO 09007KT 9SM OVC007 15/14 A2992 RMK AO2 SLP130 T01500139 402060144 $,null
SBA,2025-06-26 01:53,-119.8436,34.4261,3.00,59.00,55.00,86.57,100.00,6.00,0.00,29.92,1013.30,9.00,null,BKN,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260853Z AUTO 10006KT 9SM BKN009 15/13 A2992 RMK AO2 SLP133 T01500128 53008 $,null
SBA,2025-06-26 02:53,-119.8436,34.4261,3.00,59.00,55.00,86.57,120.00,4.00,0.00,29.91,1013.00,9.00,null,OVC,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 260953Z AUTO 12004KT 9SM OVC008 15/13 A2991 RMK AO2 SLP130 T01500128 $,null
SBA,2025-06-26 03:53,-119.8436,34.4261,3.00,58.00,55.00,89.73,150.00,4.00,0.00,29.92,1013.20,10.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 261053Z AUTO 15004KT 10SM OVC007 14/13 A2992 RMK AO2 SLP132 T01440128 $,null
SBA,2025-06-26 04:53,-119.8436,34.4261,3.00,58.00,55.00,89.73,70.00,4.00,0.00,29.93,1013.60,10.00,null,OVC,null,null,null,700.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 261153Z AUTO 07004KT 10SM OVC007 14/13 A2993 RMK AO2 SLP136 T01440128 10156 20144 53003 $,null
SBA,2025-06-26 05:53,-119.8436,34.4261,3.00,59.00,55.00,86.57,20.00,5.00,0.00,29.94,1013.70,3.00,null,OVC,null,null,null,700.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 261253Z 02005KT 3SM BR OVC007 15/13 A2994 RMK AO2 SLP137 T01500128 $,null
SBA,2025-06-26 06:53,-119.8436,34.4261,3.00,60.00,57.00,89.81,60.00,3.00,0.00,29.94,1013.90,4.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 261353Z 06003KT 4SM BR OVC006 16/14 A2994 RMK AO2 SLP139 T01560139 $,null
SBA,2025-06-26 07:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,70.00,3.00,0.00,29.95,1014.10,5.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,61.00,KSBA 261453Z 07003KT 5SM BR OVC006 16/14 A2995 RMK AO2 SLP141 T01610144 53005 $,null
SBA,2025-06-26 08:53,-119.8436,34.4261,3.00,62.00,58.00,86.73,110.00,4.00,0.00,29.96,1014.50,5.00,null,OVC,null,null,null,600.00,null,null,null,BR,null,null,null,null,null,null,62.00,KSBA 261553Z 11004KT 5SM BR OVC006 17/14 A2996 RMK AO2 SLP145 T01670144 $,null
SBA,2025-06-26 09:53,-119.8436,34.4261,3.00,63.00,58.00,83.73,90.00,4.00,0.00,29.96,1014.60,5.00,null,OVC,null,null,null,800.00,null,null,null,HZ,null,null,null,null,null,null,63.00,KSBA 261653Z 09004KT 5SM HZ OVC008 17/14 A2996 RMK AO2 SLP146 T01720144 $,null
SBA,2025-06-26 10:53,-119.8436,34.4261,3.00,64.00,59.00,83.80,170.00,4.00,0.00,29.97,1014.70,5.00,null,OVC,null,null,null,800.00,null,null,null,HZ,null,null,null,null,null,null,64.00,KSBA 261753Z 17004KT 5SM HZ OVC008 18/15 A2997 RMK AO2 SLP147 T01780150 10178 20144 51007 $,null
SBA,2025-06-26 11:53,-119.8436,34.4261,3.00,66.00,59.00,78.16,170.00,6.00,0.00,29.96,1014.40,8.00,null,OVC,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,66.00,KSBA 261853Z 17006KT 8SM OVC012 19/15 A2996 RMK AO2 SLP144 T01890150 $,null
SBA,2025-06-26 12:53,-119.8436,34.4261,3.00,67.00,59.00,75.50,210.00,6.00,0.00,29.95,1014.20,9.00,null,OVC,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 261953Z 21006KT 9SM OVC012 19/15 A2995 RMK AO2 SLP142 T01940150 $,null
SBA,2025-06-26 13:45,-119.8436,34.4261,3.00,68.00,59.00,72.95,220.00,8.00,0.00,29.94,null,10.00,null,BKN,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 262045Z 22008KT 10SM BKN015 20/15 A2994 RMK AO2 T02000150 $,null
SBA,2025-06-26 13:53,-119.8436,34.4261,3.00,68.00,59.00,72.95,220.00,7.00,0.00,29.94,1013.80,10.00,null,SCT,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 262053Z 22007KT 10SM SCT015 20/15 A2994 RMK AO2 SLP138 T02000150 58009 $,null
SBA,2025-06-26 14:53,-119.8436,34.4261,3.00,68.00,59.00,72.95,250.00,9.00,0.00,29.93,1013.50,10.00,null,SCT,null,null,null,1500.00,null,null,null,null,null,null,null,null,null,null,68.00,KSBA 262153Z 25009KT 10SM SCT015 20/15 A2993 RMK AO2 SLP135 T02000150 $,null
SBA,2025-06-26 15:53,-119.8436,34.4261,3.00,67.00,58.00,72.85,240.00,9.00,0.00,29.92,1013.00,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,67.00,KSBA 262253Z 24009KT 10SM SCT012 19/14 A2992 RMK AO2 SLP130 T01940144 $,null
SBA,2025-06-26 16:53,-119.8436,34.4261,3.00,65.00,58.00,78.08,250.00,10.00,0.00,29.90,1012.50,10.00,null,SCT,null,null,null,1200.00,null,null,null,null,null,null,null,null,null,null,65.00,KSBA 262353Z 25010KT 10SM SCT012 18/14 A2990 RMK AO2 SLP125 T01830144 10206 20178 58014 $,null
SBA,2025-06-26 17:28,-119.8436,34.4261,3.00,63.00,57.00,80.77,260.00,12.00,0.00,29.89,null,10.00,null,BKN,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,63.00,KSBA 270028Z 26012KT 10SM BKN008 17/14 A2989 RMK AO2 T01720139 $,null
SBA,2025-06-26 17:53,-119.8436,34.4261,3.00,61.00,57.00,86.68,260.00,8.00,0.00,29.89,1012.00,9.00,null,BKN,null,null,null,800.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 270053Z 26008KT 9SM BKN008 16/14 A2989 RMK AO2 SLP120 T01610139 $,null
SBA,2025-06-26 18:37,-119.8436,34.4261,3.00,61.00,56.00,83.60,240.00,5.00,0.00,29.88,null,10.00,null,SCT,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 270137Z 24005KT 10SM SCT006 16/13 A2988 RMK AO2 T01610133 $,null
SBA,2025-06-26 18:53,-119.8436,34.4261,3.00,61.00,55.00,80.62,250.00,4.00,0.00,29.88,1011.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,61.00,KSBA 270153Z 25004KT 10SM CLR 16/13 A2988 RMK AO2 SLP117 T01610128 $,null
SBA,2025-06-26 19:53,-119.8436,34.4261,3.00,60.00,55.00,83.54,170.00,3.00,0.00,29.87,1011.50,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,60.00,KSBA 270253Z 17003KT 9SM CLR 16/13 A2987 RMK AO2 SLP115 T01560128 56010 $,null
SBA,2025-06-26 20:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,120.00,4.00,0.00,29.87,1011.50,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 270353Z 12004KT 9SM CLR 15/13 A2987 RMK AO2 SLP115 T01500133 $,null
SBA,2025-06-26 21:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,100.00,4.00,0.00,29.88,1011.80,9.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 270453Z 10004KT 9SM CLR 15/13 A2988 RMK AO2 SLP118 T01500133 $,null
SBA,2025-06-26 22:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,90.00,8.00,0.00,29.89,1012.00,8.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 270553Z AUTO 09008KT 8SM OVC005 15/13 A2989 RMK AO2 SLP120 T01500133 10189 20150 53005 $,null
SBA,2025-06-26 23:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,110.00,6.00,0.00,29.88,1011.90,7.00,null,OVC,null,null,null,400.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 270653Z AUTO 11006KT 7SM OVC004 15/14 A2988 RMK AO2 SLP119 T01500139 $,null
SBA,2025-06-27 00:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,100.00,6.00,0.00,29.88,1011.70,6.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 270753Z AUTO 10006KT 6SM BR OVC004 15/14 A2988 RMK AO2 SLP117 T01500139 402060144 $,null
SBA,2025-06-27 01:53,-119.8436,34.4261,3.00,58.00,57.00,96.47,100.00,7.00,0.00,29.87,1011.60,4.00,null,OVC,null,null,null,300.00,null,null,null,BR,null,null,null,null,null,null,58.00,KSBA 270853Z AUTO 10007KT 4SM BR OVC003 14/14 A2987 RMK AO2 SLP116 T01440139 58004 $,null
SBA,2025-06-27 02:53,-119.8436,34.4261,3.00,58.00,56.00,93.04,110.00,7.00,0.00,29.88,1011.90,7.00,null,OVC,null,null,null,300.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 270953Z AUTO 11007KT 7SM OVC003 14/13 A2988 RMK AO2 CIG 003V007 SLP119 T01440133 $,null
SBA,2025-06-27 03:04,-119.8436,34.4261,3.00,58.00,56.00,93.04,110.00,8.00,0.00,29.89,null,8.00,null,OVC,null,null,null,500.00,null,null,null,null,null,null,null,null,null,null,58.00,KSBA 271004Z AUTO 11008KT 8SM OVC005 14/13 A2989 RMK AO2 CIG 003V010 T01440133 $,null
SBA,2025-06-27 03:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,80.00,7.00,0.00,29.89,1012.10,10.00,null,OVC,null,null,null,900.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 271053Z AUTO 08007KT 10SM OVC009 15/13 A2989 RMK AO2 SLP121 T01500133 $,null
SBA,2025-06-27 04:53,-119.8436,34.4261,3.00,59.00,56.00,89.77,80.00,6.00,0.00,29.90,1012.50,7.00,null,OVC,null,null,null,600.00,null,null,null,null,null,null,null,null,null,null,59.00,KSBA 271153Z AUTO 08006KT 7SM OVC006 15/13 A2990 RMK AO2 SLP125 T01500133 10150 20144 51009 $,null
SBA,2025-06-27 05:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,80.00,6.00,0.00,29.91,1012.90,3.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 271253Z 08006KT 3SM BR OVC005 15/14 A2991 RMK AO2 SLP129 T01500139 $,null
SBA,2025-06-27 06:53,-119.8436,34.4261,3.00,59.00,57.00,93.07,0.00,0.00,0.00,29.92,1013.20,3.00,null,OVC,null,null,null,400.00,null,null,null,BR,null,null,null,null,null,null,59.00,KSBA 271353Z 00000KT 3SM BR OVC004 15/14 A2992 RMK AO2 SLP132 T01500139 $,null
SBA,2025-06-27 07:53,-119.8436,34.4261,3.00,60.00,58.00,93.10,70.00,4.00,0.00,29.94,1013.90,4.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,60.00,KSBA 271453Z 07004KT 4SM BR OVC005 16/14 A2994 RMK AO2 SLP139 T01560144 53014 $,null
SBA,2025-06-27 08:53,-119.8436,34.4261,3.00,61.00,58.00,89.85,30.00,4.00,0.00,29.95,1014.10,3.00,null,OVC,null,null,null,500.00,null,null,null,BR,null,null,null,null,null,null,61.00,KSBA 271553Z COR 03004KT 3SM BR OVC005 16/14 A2995 RMK AO2 SLP141 T01610144 $,null
